rice_id;chiave;tid;timestamp_TO_DELETE;valore;timestamp
288318;osType;87020;NULL;WINDOWS;"2026-01-21 09:53:27"
288318;osVersion;87020;NULL;10.0.26200.7623;"2026-01-21 09:53:27"
288320;osType;112268;NULL;WINDOWS;"2026-01-20 14:07:16"
288320;osVersion;112268;NULL;10.0.22631.6199;"2026-01-20 14:07:16"
288321;osType;112788;NULL;WINDOWS;"2025-12-22 10:26:41"
288321;osVersion;112788;NULL;10.0.19045.6466;"2025-12-22 10:26:41"
288324;osType;89186;NULL;WINDOWS;"2026-01-20 09:28:40"
288324;osVersion;89186;NULL;10.0.19045.6466;"2026-01-20 09:28:40"
288329;osType;92805;NULL;WINDOWS;"2026-01-14 14:00:33"
288329;osVersion;92805;NULL;10.0.26100.7623;"2026-01-14 14:00:33"
288331;osType;68047;NULL;WINDOWS;"2026-01-19 08:28:48"
288331;osVersion;68047;NULL;10.0.19045.6466;"2026-01-19 08:28:48"
288337;osType;68491;NULL;WINDOWS;"2026-01-21 09:08:56"
288337;osVersion;68491;NULL;10.0.19045.6466;"2026-01-21 09:08:56"
288339;osType;67778;NULL;WINDOWS;"2026-01-21 08:58:38"
288339;osVersion;67778;NULL;10.0.26100.7623;"2026-01-21 08:58:38"
288341;osType;73554;NULL;WINDOWS;"2026-01-21 09:12:40"
288341;osVersion;73554;NULL;10.0.19045.6466;"2026-01-21 09:12:40"
288345;osType;114389;NULL;WINDOWS;"2026-01-19 11:02:50"
288345;osVersion;114389;NULL;10.0.26100.7623;"2026-01-19 11:02:50"
288348;osType;69200;NULL;WINDOWS;"2026-01-21 09:12:14"
288348;osVersion;69200;NULL;10.0.26100.7623;"2026-01-21 09:12:14"
288354;osType;90316;NULL;WINDOWS;"2026-01-20 11:22:32"
288354;osVersion;90316;NULL;10.0.19045.6466;"2026-01-20 11:22:32"
288356;osType;68076;NULL;WINDOWS;"2026-01-20 11:26:26"
288356;osVersion;68076;NULL;10.0.19045.6466;"2026-01-20 11:26:26"
288384;osType;69370;NULL;WINDOWS;"2026-01-20 16:33:32"
288384;osVersion;69370;NULL;10.0.26100.7623;"2026-01-20 16:33:32"
288394;osType;70181;NULL;WINDOWS;"2026-01-21 09:57:38"
288394;osVersion;70181;NULL;10.0.19045.6466;"2026-01-21 09:57:38"
288395;osType;69250;NULL;WINDOWS;"2026-01-21 09:10:00"
288395;osVersion;69250;NULL;10.0.19045.6466;"2026-01-21 09:10:00"
288399;osType;69625;NULL;WINDOWS;"2026-01-19 17:22:34"
288399;osVersion;69625;NULL;10.0.19045.6466;"2026-01-19 17:22:34"
288401;osType;114235;NULL;WINDOWS;"2026-01-20 14:36:21"
288401;osVersion;114235;NULL;10.0.26200.7623;"2026-01-20 14:36:21"
288403;osType;70744;NULL;WINDOWS;"2026-01-21 08:31:00"
288403;osVersion;70744;NULL;10.0.19045.6466;"2026-01-21 08:31:00"
288406;osType;69558;NULL;WINDOWS;"2026-01-21 09:30:56"
288406;osVersion;69558;NULL;10.0.19045.6466;"2026-01-21 09:30:56"
288407;osType;70245;NULL;WINDOWS;"2026-01-20 09:32:50"
288407;osVersion;70245;NULL;10.0.19045.6466;"2026-01-20 09:32:50"
288415;osType;68176;NULL;WINDOWS;"2026-01-21 09:02:53"
288415;osVersion;68176;NULL;10.0.19045.6466;"2026-01-21 09:02:53"
288420;osType;70600;NULL;WINDOWS;"2026-01-02 16:33:34"
288420;osVersion;70600;NULL;10.0.26100.7462;"2026-01-02 16:33:34"
288421;osType;67251;NULL;WINDOWS;"2026-01-21 09:25:50"
288421;osVersion;67251;NULL;10.0.19045.6466;"2026-01-21 09:25:50"
288422;osType;114214;NULL;WINDOWS;"2026-01-21 09:54:59"
288422;osVersion;114214;NULL;10.0.26200.7623;"2026-01-21 09:54:59"
288426;osType;70838;NULL;WINDOWS;"2026-01-21 08:38:18"
288426;osVersion;70838;NULL;10.0.22621.4317;"2026-01-21 08:38:18"
288427;osType;92215;NULL;WINDOWS;"2025-12-18 14:39:51"
288427;osVersion;92215;NULL;10.0.26200.7462;"2025-12-18 14:39:51"
288435;osType;100539;NULL;WINDOWS;"2026-01-20 09:46:06"
288435;osVersion;100539;NULL;10.0.26100.7623;"2026-01-20 09:46:06"
288439;osType;73682;NULL;WINDOWS;"2026-01-21 09:07:38"
288439;osVersion;73682;NULL;10.0.19045.6466;"2026-01-21 09:07:38"
288440;osType;75396;NULL;WINDOWS;"2026-01-20 09:13:00"
288440;osVersion;75396;NULL;10.0.26100.7623;"2026-01-20 09:13:00"
288442;osType;75586;NULL;WINDOWS;"2026-01-21 09:10:56"
288442;osVersion;75586;NULL;10.0.19045.6466;"2026-01-21 09:10:56"
288445;osVersion;69140;NULL;10.0.19045.6396;"2025-12-15 09:31:12"
288447;osType;67780;NULL;WINDOWS;"2026-01-19 09:12:43"
288447;osVersion;67780;NULL;10.0.17763.1613;"2026-01-19 09:12:43"
288449;osType;71696;NULL;WINDOWS;"2026-01-21 09:14:11"
288449;osVersion;71696;NULL;10.0.19045.6466;"2026-01-21 09:14:11"
288456;osType;74855;NULL;WINDOWS;"2026-01-21 09:43:57"
288456;osVersion;74855;NULL;10.0.19045.6466;"2026-01-21 09:43:57"
288480;osType;67692;NULL;WINDOWS;"2026-01-21 08:58:07"
288480;osVersion;67692;NULL;10.0.26200.7623;"2026-01-21 08:58:07"
288482;osType;69149;NULL;WINDOWS;"2026-01-20 09:23:28"
288482;osVersion;69149;NULL;10.0.26100.7623;"2026-01-20 09:23:28"
288484;osType;68374;NULL;WINDOWS;"2026-01-19 09:24:06"
288484;osVersion;68374;NULL;10.0.26100.7462;"2026-01-19 09:24:06"
288490;osType;67957;NULL;WINDOWS;"2026-01-21 09:22:04"
288490;osVersion;67957;NULL;10.0.26200.7623;"2026-01-21 09:22:04"
288492;osType;68186;NULL;WINDOWS;"2026-01-20 18:07:37"
288492;osVersion;68186;NULL;10.0.19045.6466;"2026-01-20 18:07:37"
288494;osType;68342;NULL;WINDOWS;"2026-01-21 09:26:08"
288494;osVersion;68342;NULL;10.0.26100.7462;"2026-01-21 09:26:08"
288496;osType;73561;NULL;WINDOWS;"2026-01-14 08:56:30"
288496;osVersion;73561;NULL;10.0.19045.6466;"2026-01-14 08:56:30"
288499;osType;73893;NULL;WINDOWS;"2026-01-21 09:48:52"
288499;osVersion;73893;NULL;10.0.19045.6466;"2026-01-21 09:48:52"
288500;osType;74609;NULL;WINDOWS;"2026-01-20 11:03:26"
288500;osVersion;74609;NULL;10.0.19045.6466;"2026-01-20 11:03:26"
288502;osType;80761;NULL;WINDOWS;"2025-12-31 10:17:53"
288502;osVersion;80761;NULL;10.0.19045.6466;"2025-12-31 10:17:53"
288511;osType;69150;NULL;WINDOWS;"2026-01-21 09:18:56"
288511;osVersion;69150;NULL;10.0.19045.6332;"2026-01-21 09:18:56"
288516;osType;70553;NULL;WINDOWS;"2026-01-05 11:13:02"
288516;osVersion;70553;NULL;10.0.19045.6466;"2026-01-05 11:13:02"
288519;osType;70792;NULL;WINDOWS;"2026-01-12 12:52:02"
288519;osVersion;70792;NULL;10.0.22000.2538;"2026-01-12 12:52:02"
288520;osType;69298;NULL;WINDOWS;"2026-01-21 09:01:14"
288520;osVersion;69298;NULL;10.0.19045.6466;"2026-01-21 09:01:14"
288526;osType;72820;NULL;WINDOWS;"2026-01-21 08:34:53"
288526;osVersion;72820;NULL;10.0.19042.1706;"2026-01-21 08:34:53"
288527;osVersion;72695;NULL;10.0.19045.6466;"2025-11-26 17:32:44"
288530;osType;72445;NULL;WINDOWS;"2026-01-21 09:36:11"
288530;osVersion;72445;NULL;10.0.19042.1526;"2026-01-21 09:36:11"
288531;osType;68604;NULL;WINDOWS;"2026-01-21 09:27:35"
288531;osVersion;68604;NULL;10.0.26100.3194;"2026-01-21 09:27:35"
288535;osType;71543;NULL;WINDOWS;"2026-01-21 09:27:34"
288535;osVersion;71543;NULL;10.0.19042.2965;"2026-01-21 09:27:34"
288539;osType;72436;NULL;WINDOWS;"2025-12-30 09:03:05"
288539;osVersion;72436;NULL;10.0.19045.6466;"2025-12-30 09:03:05"
288541;osType;71528;NULL;WINDOWS;"2026-01-21 10:02:25"
288541;osVersion;71528;NULL;10.0.19045.4651;"2026-01-21 10:02:25"
288549;osType;67715;NULL;WINDOWS;"2026-01-20 10:34:04"
288549;osVersion;67715;NULL;10.0.26100.7462;"2026-01-20 10:34:04"
288551;osType;69432;NULL;WINDOWS;"2026-01-21 08:32:10"
288551;osVersion;69432;NULL;10.0.26100.7623;"2026-01-21 08:32:10"
288553;osType;67192;NULL;WINDOWS;"2026-01-19 14:42:42"
288553;osVersion;67192;NULL;10.0.26200.7623;"2026-01-19 14:42:42"
288558;osType;73008;NULL;WINDOWS;"2026-01-21 08:35:07"
288558;osVersion;73008;NULL;10.0.26200.7623;"2026-01-21 08:35:07"
288560;osType;73538;NULL;WINDOWS;"2026-01-21 09:30:25"
288560;osVersion;73538;NULL;10.0.19045.6466;"2026-01-21 09:30:25"
288562;osType;73281;NULL;WINDOWS;"2026-01-20 17:06:56"
288562;osVersion;73281;NULL;10.0.26200.7623;"2026-01-20 17:06:56"
288565;osType;68442;NULL;WINDOWS;"2026-01-21 09:21:00"
288565;osVersion;68442;NULL;10.0.26100.7623;"2026-01-21 09:21:00"
288569;osVersion;70065;NULL;10.0.19045.6456;"2025-11-27 09:21:08"
288570;osType;69679;NULL;WINDOWS;"2026-01-21 09:05:41"
288570;osVersion;69679;NULL;10.0.26200.7623;"2026-01-21 09:05:41"
288571;osType;66771;NULL;WINDOWS;"2026-01-21 09:04:42"
288571;osVersion;66771;NULL;10.0.19045.6466;"2026-01-21 09:04:42"
288572;osVersion;67963;NULL;10.0.19045.6456;"2025-11-27 09:21:55"
288573;osVersion;69331;NULL;10.0.19045.6456;"2025-11-27 09:43:20"
288574;osType;67988;NULL;WINDOWS;"2026-01-21 08:41:15"
288574;osVersion;67988;NULL;10.0.19045.6466;"2026-01-21 08:41:15"
288575;osType;67860;NULL;WINDOWS;"2026-01-19 10:25:18"
288575;osVersion;67860;NULL;10.0.26100.7623;"2026-01-19 10:25:18"
288577;osType;68164;NULL;WINDOWS;"2026-01-21 08:34:01"
288577;osVersion;68164;NULL;10.0.19045.6466;"2026-01-21 08:34:01"
288579;osVersion;67735;NULL;10.0.19045.6456;"2025-11-27 09:42:33"
288586;osType;66909;NULL;WINDOWS;"2026-01-19 09:42:34"
288586;osVersion;66909;NULL;10.0.19045.6466;"2026-01-19 09:42:34"
288594;osType;73627;NULL;WINDOWS;"2026-01-21 09:43:19"
288594;osVersion;73627;NULL;10.0.26200.7623;"2026-01-21 09:43:19"
288595;osType;73995;NULL;WINDOWS;"2026-01-20 14:00:50"
288595;osVersion;73995;NULL;10.0.19045.6466;"2026-01-20 14:00:50"
288598;osType;71508;NULL;WINDOWS;"2026-01-20 18:25:14"
288598;osVersion;71508;NULL;10.0.26100.7623;"2026-01-20 18:25:14"
288607;osType;74232;NULL;WINDOWS;"2026-01-16 11:22:08"
288607;osVersion;74232;NULL;10.0.19045.6466;"2026-01-16 11:22:08"
288610;osType;73067;NULL;WINDOWS;"2026-01-09 11:33:09"
288610;osVersion;73067;NULL;10.0.19045.6466;"2026-01-09 11:33:09"
288620;osType;69270;NULL;WINDOWS;"2026-01-21 09:53:52"
288620;osVersion;69270;NULL;10.0.19045.6466;"2026-01-21 09:53:52"
288621;osType;69826;NULL;WINDOWS;"2026-01-16 08:47:30"
288621;osVersion;69826;NULL;10.0.19045.6466;"2026-01-16 08:47:30"
288622;osType;70581;NULL;WINDOWS;"2026-01-21 09:05:22"
288622;osVersion;70581;NULL;10.0.19045.6466;"2026-01-21 09:05:22"
288623;osType;74369;NULL;WINDOWS;"2026-01-21 09:04:57"
288623;osVersion;74369;NULL;10.0.19045.6466;"2026-01-21 09:04:57"
288628;osType;73098;NULL;WINDOWS;"2026-01-21 08:59:39"
288628;osVersion;73098;NULL;10.0.19045.6466;"2026-01-21 08:59:39"
288629;osType;71016;NULL;WINDOWS;"2026-01-21 08:54:08"
288629;osVersion;71016;NULL;10.0.26200.7623;"2026-01-21 08:54:08"
288631;osType;68641;NULL;WINDOWS;"2026-01-19 09:00:26"
288631;osVersion;68641;NULL;10.0.19045.6466;"2026-01-19 09:00:26"
288634;osType;74268;NULL;WINDOWS;"2026-01-20 11:25:55"
288634;osVersion;74268;NULL;10.0.19045.6466;"2026-01-20 11:25:55"
288635;osType;70878;NULL;WINDOWS;"2026-01-15 08:52:02"
288635;osVersion;70878;NULL;10.0.26100.7623;"2026-01-15 08:52:02"
288637;osType;73502;NULL;WINDOWS;"2026-01-19 11:24:22"
288637;osVersion;73502;NULL;10.0.19045.6466;"2026-01-19 11:24:22"
288642;osType;70936;NULL;WINDOWS;"2026-01-20 08:54:13"
288642;osVersion;70936;NULL;10.0.26200.7623;"2026-01-20 08:54:13"
288647;osType;69841;NULL;WINDOWS;"2026-01-15 11:36:14"
288647;osVersion;69841;NULL;10.0.19045.6466;"2026-01-15 11:36:14"
288652;osType;72335;NULL;WINDOWS;"2026-01-21 10:01:58"
288652;osVersion;72335;NULL;10.0.22631.6199;"2026-01-21 10:01:58"
288657;osType;73052;NULL;WINDOWS;"2026-01-21 08:30:40"
288657;osVersion;73052;NULL;10.0.26200.7623;"2026-01-21 08:30:40"
288658;osType;73003;NULL;WINDOWS;"2026-01-02 09:49:50"
288658;osVersion;73003;NULL;10.0.26100.7462;"2026-01-02 09:49:50"
288665;osType;74355;NULL;WINDOWS;"2026-01-21 08:46:40"
288665;osVersion;74355;NULL;10.0.26200.7623;"2026-01-21 08:46:40"
288668;osType;72188;NULL;WINDOWS;"2026-01-15 15:23:58"
288668;osVersion;72188;NULL;10.0.26100.7623;"2026-01-15 15:23:58"
288674;osType;72278;NULL;WINDOWS;"2026-01-21 09:01:36"
288674;osVersion;72278;NULL;10.0.19045.6466;"2026-01-21 09:01:36"
288678;osType;72155;NULL;WINDOWS;"2026-01-15 09:43:21"
288678;osVersion;72155;NULL;10.0.26200.7623;"2026-01-15 09:43:21"
288680;osType;71634;NULL;WINDOWS;"2026-01-15 09:37:14"
288680;osVersion;71634;NULL;10.0.26200.7623;"2026-01-15 09:37:14"
288682;osType;73938;NULL;WINDOWS;"2026-01-21 09:09:45"
288682;osVersion;73938;NULL;10.0.26200.7623;"2026-01-21 09:09:45"
288683;osType;72844;NULL;WINDOWS;"2026-01-15 11:01:13"
288683;osVersion;72844;NULL;10.0.26100.7462;"2026-01-15 11:01:13"
288685;osType;75297;NULL;WINDOWS;"2026-01-19 16:40:36"
288685;osVersion;75297;NULL;10.0.19045.6466;"2026-01-19 16:40:36"
288686;osType;72492;NULL;WINDOWS;"2026-01-21 08:59:39"
288686;osVersion;72492;NULL;10.0.19045.6466;"2026-01-21 08:59:39"
288687;osType;72585;NULL;WINDOWS;"2026-01-21 08:23:35"
288687;osVersion;72585;NULL;10.0.19045.6332;"2026-01-21 08:23:35"
288688;osType;68548;NULL;WINDOWS;"2026-01-20 12:31:23"
288688;osVersion;68548;NULL;10.0.26200.7623;"2026-01-20 12:31:23"
288689;osType;74662;NULL;WINDOWS;"2026-01-14 10:10:22"
288689;osVersion;74662;NULL;10.0.26100.7623;"2026-01-14 10:10:22"
288692;osType;75708;NULL;WINDOWS;"2026-01-16 14:26:51"
288692;osVersion;75708;NULL;10.0.26100.7623;"2026-01-16 14:26:51"
288704;osType;75535;NULL;WINDOWS;"2026-01-20 12:21:12"
288704;osVersion;75535;NULL;10.0.19045.6466;"2026-01-20 12:21:12"
288705;osType;74972;NULL;WINDOWS;"2026-01-21 09:02:48"
288705;osVersion;74972;NULL;10.0.22631.6199;"2026-01-21 09:02:48"
288706;osType;73935;NULL;WINDOWS;"2026-01-08 14:30:13"
288706;osVersion;73935;NULL;10.0.26100.7462;"2026-01-08 14:30:13"
288709;osType;75929;NULL;WINDOWS;"2026-01-21 09:18:24"
288709;osVersion;75929;NULL;10.0.19045.6466;"2026-01-21 09:18:24"
288710;osType;75805;NULL;WINDOWS;"2026-01-21 09:18:50"
288710;osVersion;75805;NULL;10.0.19045.6466;"2026-01-21 09:18:50"
288714;osType;68550;NULL;WINDOWS;"2026-01-21 09:30:38"
288714;osVersion;68550;NULL;10.0.19045.6466;"2026-01-21 09:30:38"
288719;osType;72611;NULL;WINDOWS;"2026-01-21 08:15:03"
288719;osVersion;72611;NULL;10.0.19045.6809;"2026-01-21 08:15:03"
288723;osType;73879;NULL;WINDOWS;"2026-01-19 10:47:04"
288723;osVersion;73879;NULL;10.0.26200.7623;"2026-01-19 10:47:04"
288726;osType;70779;NULL;WINDOWS;"2026-01-20 09:18:53"
288726;osVersion;70779;NULL;10.0.19045.6466;"2026-01-20 09:18:53"
288728;osType;73683;NULL;WINDOWS;"2026-01-20 09:23:05"
288728;osVersion;73683;NULL;10.0.19045.6466;"2026-01-20 09:23:05"
288730;osType;70318;NULL;WINDOWS;"2026-01-21 09:19:56"
288730;osVersion;70318;NULL;10.0.19045.6466;"2026-01-21 09:19:56"
288732;osType;70659;NULL;WINDOWS;"2026-01-20 08:55:32"
288732;osVersion;70659;NULL;10.0.26200.7623;"2026-01-20 08:55:32"
288733;osType;72280;NULL;WINDOWS;"2026-01-19 08:49:57"
288733;osVersion;72280;NULL;10.0.26100.7623;"2026-01-19 08:49:57"
288734;osType;70655;NULL;WINDOWS;"2026-01-21 09:12:57"
288734;osVersion;70655;NULL;10.0.26100.7623;"2026-01-21 09:12:57"
288736;osType;70514;NULL;WINDOWS;"2026-01-21 09:33:54"
288736;osVersion;70514;NULL;10.0.19045.6466;"2026-01-21 09:33:54"
288738;osVersion;70718;NULL;10.0.26100.7171;"2025-12-09 09:25:37"
288740;osType;67333;NULL;WINDOWS;"2026-01-21 09:44:51"
288740;osVersion;67333;NULL;10.0.26200.7623;"2026-01-21 09:44:51"
288742;osType;72465;NULL;WINDOWS;"2026-01-21 09:22:15"
288742;osVersion;72465;NULL;10.0.19045.6466;"2026-01-21 09:22:15"
288751;osType;75409;NULL;WINDOWS;"2026-01-21 09:02:42"
288751;osVersion;75409;NULL;10.0.26200.7623;"2026-01-21 09:02:42"
288753;osType;68525;NULL;WINDOWS;"2026-01-21 08:59:11"
288753;osVersion;68525;NULL;10.0.26200.7623;"2026-01-21 08:59:11"
288755;osType;70692;NULL;WINDOWS;"2026-01-13 17:37:36"
288755;osVersion;70692;NULL;10.0.22621.4317;"2026-01-13 17:37:36"
288765;osType;73948;NULL;WINDOWS;"2026-01-20 11:02:38"
288765;osVersion;73948;NULL;10.0.26100.7623;"2026-01-20 11:02:38"
288767;osType;73874;NULL;WINDOWS;"2025-12-23 12:03:55"
288767;osVersion;73874;NULL;10.0.26200.7462;"2025-12-23 12:03:55"
288768;osType;74105;NULL;WINDOWS;"2026-01-21 09:47:52"
288768;osVersion;74105;NULL;10.0.19045.6466;"2026-01-21 09:47:52"
288772;osType;73817;NULL;WINDOWS;"2026-01-12 17:28:25"
288772;osVersion;73817;NULL;10.0.19045.6466;"2026-01-12 17:28:25"
288773;osType;72451;NULL;WINDOWS;"2025-12-23 10:01:20"
288773;osVersion;72451;NULL;10.0.26100.7462;"2025-12-23 10:01:20"
288789;osType;70064;NULL;WINDOWS;"2026-01-21 08:27:33"
288789;osVersion;70064;NULL;10.0.19045.6466;"2026-01-21 08:27:33"
288790;osType;70056;NULL;WINDOWS;"2026-01-21 08:27:34"
288790;osVersion;70056;NULL;10.0.26100.7462;"2026-01-21 08:27:34"
288831;osType;69067;NULL;WINDOWS;"2026-01-21 09:57:10"
288831;osVersion;69067;NULL;10.0.26200.7623;"2026-01-21 09:57:10"
288859;osType;70345;NULL;WINDOWS;"2026-01-20 10:13:28"
288859;osVersion;70345;NULL;10.0.22631.6199;"2026-01-20 10:13:28"
288875;osType;70550;NULL;WINDOWS;"2026-01-21 09:07:32"
288875;osVersion;70550;NULL;10.0.26100.7623;"2026-01-21 09:07:32"
288877;osType;70735;NULL;WINDOWS;"2026-01-21 09:57:24"
288877;osVersion;70735;NULL;10.0.26200.7623;"2026-01-21 09:57:24"
288878;osType;67781;NULL;WINDOWS;"2026-01-20 15:39:03"
288878;osVersion;67781;NULL;10.0.26200.7623;"2026-01-20 15:39:03"
288879;osType;70888;NULL;WINDOWS;"2026-01-20 11:08:25"
288879;osVersion;70888;NULL;10.0.26100.7623;"2026-01-20 11:08:25"
288880;osType;70902;NULL;WINDOWS;"2026-01-20 10:44:14"
288880;osVersion;70902;NULL;10.0.26100.7623;"2026-01-20 10:44:14"
288881;osType;73886;NULL;WINDOWS;"2026-01-21 09:44:38"
288881;osVersion;73886;NULL;10.0.26200.7623;"2026-01-21 09:44:38"
288882;osType;69068;NULL;WINDOWS;"2026-01-21 09:03:23"
288882;osVersion;69068;NULL;10.0.26200.7623;"2026-01-21 09:03:23"
288883;osType;74173;NULL;WINDOWS;"2026-01-20 11:28:27"
288883;osVersion;74173;NULL;10.0.26200.7623;"2026-01-20 11:28:27"
288884;osType;69127;NULL;WINDOWS;"2026-01-20 16:49:21"
288884;osVersion;69127;NULL;10.0.19045.6466;"2026-01-20 16:49:21"
288889;osType;73182;NULL;WINDOWS;"2026-01-20 17:18:46"
288889;osVersion;73182;NULL;10.0.19045.6466;"2026-01-20 17:18:46"
288890;osType;74102;NULL;WINDOWS;"2026-01-21 08:41:13"
288890;osVersion;74102;NULL;10.0.26100.7623;"2026-01-21 08:41:13"
288891;osType;73727;NULL;WINDOWS;"2026-01-19 17:05:26"
288891;osVersion;73727;NULL;10.0.26100.7623;"2026-01-19 17:05:26"
288892;osType;73913;NULL;WINDOWS;"2026-01-21 09:41:55"
288892;osVersion;73913;NULL;10.0.19045.6466;"2026-01-21 09:41:55"
288894;osType;74153;NULL;WINDOWS;"2026-01-21 09:42:08"
288894;osVersion;74153;NULL;10.0.26100.7623;"2026-01-21 09:42:08"
288896;osType;73722;NULL;WINDOWS;"2026-01-05 10:03:28"
288896;osVersion;73722;NULL;10.0.26200.7462;"2026-01-05 10:03:28"
288898;osType;73164;NULL;WINDOWS;"2026-01-21 09:37:58"
288898;osVersion;73164;NULL;10.0.26100.7623;"2026-01-21 09:37:58"
288901;osType;67433;NULL;WINDOWS;"2025-12-17 12:04:21"
288901;osVersion;67433;NULL;10.0.26100.7462;"2025-12-17 12:04:21"
288903;osType;73498;NULL;WINDOWS;"2026-01-21 09:08:55"
288903;osVersion;73498;NULL;10.0.19045.6466;"2026-01-21 09:08:55"
288904;osType;68842;NULL;WINDOWS;"2026-01-21 09:47:09"
288904;osVersion;68842;NULL;10.0.19045.6466;"2026-01-21 09:47:09"
288905;osType;67411;NULL;WINDOWS;"2026-01-21 10:02:47"
288905;osVersion;67411;NULL;10.0.26100.7462;"2026-01-21 10:02:47"
288908;osType;68738;NULL;WINDOWS;"2026-01-20 09:43:50"
288908;osVersion;68738;NULL;10.0.26100.7462;"2026-01-20 09:43:50"
288909;osType;68453;NULL;WINDOWS;"2026-01-21 09:08:12"
288909;osVersion;68453;NULL;10.0.26100.7623;"2026-01-21 09:08:12"
288911;osType;71190;NULL;WINDOWS;"2026-01-21 09:58:55"
288911;osVersion;71190;NULL;10.0.19045.6466;"2026-01-21 09:58:55"
288921;osType;71210;NULL;WINDOWS;"2026-01-21 09:51:08"
288921;osVersion;71210;NULL;10.0.26100.7623;"2026-01-21 09:51:08"
288925;osType;71094;NULL;WINDOWS;"2026-01-21 09:07:32"
288925;osVersion;71094;NULL;10.0.19045.6456;"2026-01-21 09:07:32"
288926;osType;71099;NULL;WINDOWS;"2026-01-21 09:12:38"
288926;osVersion;71099;NULL;10.0.19045.6456;"2026-01-21 09:12:38"
288929;osType;74288;NULL;WINDOWS;"2026-01-19 09:09:06"
288929;osVersion;74288;NULL;10.0.19045.6456;"2026-01-19 09:09:06"
288934;osType;74507;NULL;WINDOWS;"2026-01-07 16:02:16"
288934;osVersion;74507;NULL;10.0.19045.6456;"2026-01-07 16:02:16"
288935;osType;73474;NULL;WINDOWS;"2026-01-21 08:59:04"
288935;osVersion;73474;NULL;10.0.19045.6456;"2026-01-21 08:59:04"
288937;osType;72255;NULL;WINDOWS;"2026-01-21 09:11:52"
288937;osVersion;72255;NULL;10.0.19045.6456;"2026-01-21 09:11:52"
288938;osType;70498;NULL;WINDOWS;"2026-01-21 09:12:00"
288938;osVersion;70498;NULL;10.0.19045.6809;"2026-01-21 09:12:00"
288946;osType;71643;NULL;WINDOWS;"2026-01-20 10:59:38"
288946;osVersion;71643;NULL;10.0.19045.6466;"2026-01-20 10:59:38"
288948;osType;71294;NULL;WINDOWS;"2026-01-21 09:24:32"
288948;osVersion;71294;NULL;10.0.19045.6456;"2026-01-21 09:24:32"
288949;osType;72883;NULL;WINDOWS;"2026-01-21 09:45:13"
288949;osVersion;72883;NULL;10.0.19045.6456;"2026-01-21 09:45:13"
288950;osType;74294;NULL;WINDOWS;"2026-01-19 15:46:27"
288950;osVersion;74294;NULL;10.0.19045.6466;"2026-01-19 15:46:27"
288951;osType;67393;NULL;WINDOWS;"2026-01-21 09:10:59"
288951;osVersion;67393;NULL;10.0.19045.6456;"2026-01-21 09:10:59"
288952;osType;71268;NULL;WINDOWS;"2026-01-08 11:05:07"
288952;osVersion;71268;NULL;10.0.26100.7462;"2026-01-08 11:05:07"
288955;osType;73381;NULL;WINDOWS;"2026-01-19 09:07:11"
288955;osVersion;73381;NULL;10.0.19045.6466;"2026-01-19 09:07:11"
288957;osType;74190;NULL;WINDOWS;"2026-01-21 09:39:40"
288957;osVersion;74190;NULL;10.0.19045.6466;"2026-01-21 09:39:40"
288958;osType;69251;NULL;WINDOWS;"2026-01-21 09:33:55"
288958;osVersion;69251;NULL;10.0.19045.6466;"2026-01-21 09:33:55"
288965;osType;68044;NULL;WINDOWS;"2026-01-20 08:41:10"
288965;osVersion;68044;NULL;10.0.19045.6466;"2026-01-20 08:41:10"
288966;osVersion;74862;NULL;10.0.19045.6456;"2025-12-11 12:38:07"
288967;osType;74257;NULL;WINDOWS;"2026-01-16 10:41:06"
288967;osVersion;74257;NULL;10.0.19045.6456;"2026-01-16 10:41:06"
288968;osType;74260;NULL;WINDOWS;"2026-01-21 09:30:53"
288968;osVersion;74260;NULL;10.0.26200.7171;"2026-01-21 09:30:53"
288969;osType;74005;NULL;WINDOWS;"2026-01-21 09:00:23"
288969;osVersion;74005;NULL;10.0.19045.6456;"2026-01-21 09:00:23"
288970;osType;74584;NULL;WINDOWS;"2026-01-21 09:12:39"
288970;osVersion;74584;NULL;10.0.19045.6456;"2026-01-21 09:12:39"
288982;osType;67753;NULL;WINDOWS;"2026-01-21 09:07:22"
288982;osVersion;67753;NULL;10.0.19045.6466;"2026-01-21 09:07:22"
288985;osType;76512;NULL;WINDOWS;"2026-01-20 10:02:56"
288985;osVersion;76512;NULL;10.0.19045.6456;"2026-01-20 10:02:56"
288986;osType;74397;NULL;WINDOWS;"2026-01-21 09:53:10"
288986;osVersion;74397;NULL;10.0.19045.6456;"2026-01-21 09:53:10"
288991;osType;68035;NULL;WINDOWS;"2026-01-21 09:05:50"
288991;osVersion;68035;NULL;10.0.19045.6466;"2026-01-21 09:05:50"
288994;osType;76122;NULL;WINDOWS;"2026-01-21 09:02:25"
288994;osVersion;76122;NULL;10.0.19045.5608;"2026-01-21 09:02:25"
288995;osType;67396;NULL;WINDOWS;"2026-01-21 09:06:09"
288995;osVersion;67396;NULL;10.0.19045.6396;"2026-01-21 09:06:09"
288996;osType;76310;NULL;WINDOWS;"2026-01-20 08:30:25"
288996;osVersion;76310;NULL;10.0.19045.5737;"2026-01-20 08:30:25"
288998;osType;76597;NULL;WINDOWS;"2026-01-21 08:53:33"
